"REF_DATE","GEO","DGUID","Indicator","Authority","Type of use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5397","","","","0"
"2007-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2007-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2007-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2007-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5291","","","","0"
"2007-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2007-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2007-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2007-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5221","","","","0"
"2007-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","2","","","","0"
"2007-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2007-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2007-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5186","","","","0"
"2007-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","3","","","","0"
"2007-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2007-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2007-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5187","","","","0"
"2008-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","3","","","","0"
"2008-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2008-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2008-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5224","","","","0"
"2008-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","3","","","","0"
"2008-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2008-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2008-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5232","","","","0"
"2008-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","3","","","","0"
"2008-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2008-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2008-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5213","","","","0"
"2008-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","4","","","","0"
"2008-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2008-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2008-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5166","","","","0"
"2009-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","4","","","","0"
"2009-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2009-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2009-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5091","","","","0"
"2009-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","4","","","","0"
"2009-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2009-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2009-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5032","","","","0"
"2009-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","4","","","","0"
"2009-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2009-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2009-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4990","","","","0"
"2009-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","5","","","","0"
"2009-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2009-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2009-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4963","","","","0"
"2010-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","5","","","","0"
"2010-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2010-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2010-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4952","","","","0"
"2010-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","6","","","","0"
"2010-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2010-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2010-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4961","","","","0"
"2010-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","6","","","","0"
"2010-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2010-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2010-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4990","","","","0"
"2010-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","7","","","","0"
"2010-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2010-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2010-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5040","","","","0"
"2011-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","7","","","","0"
"2011-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2011-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2011-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5109","","","","0"
"2011-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","8","","","","0"
"2011-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2011-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2011-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5179","","","","0"
"2011-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","9","","","","0"
"2011-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2011-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2011-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5250","","","","0"
"2011-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","10","","","","0"
"2011-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2011-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2011-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5321","","","","0"
"2012-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","11","","","","0"
"2012-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2012-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2012-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5393","","","","0"
"2012-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","12","","","","0"
"2012-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2012-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2012-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5472","","","","0"
"2012-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","13","","","","0"
"2012-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2012-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2012-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5556","","","","0"
"2012-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","13","","","","0"
"2012-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2012-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2012-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5648","","","","0"
"2013-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","13","","","","0"
"2013-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2013-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2013-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5745","","","","0"
"2013-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","15","","","","0"
"2013-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2013-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2013-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5816","","","","0"
"2013-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","19","","","","0"
"2013-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2013-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2013-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5861","","","","0"
"2013-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","25","","","","0"
"2013-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2013-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2013-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5879","","","","0"
"2014-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","36","","","","0"
"2014-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2014-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2014-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5871","","","","0"
"2014-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","41","","","","0"
"2014-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2014-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2014-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5857","","","","0"
"2014-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","44","","","","0"
"2014-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2014-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2014-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5837","","","","0"
"2014-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","45","","","","0"
"2014-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2014-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2014-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5811","","","","0"
"2015-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","46","","","","0"
"2015-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2015-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2015-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5779","","","","0"
"2015-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","58","","","","0"
"2015-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2015-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2015-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5743","","","","0"
"2015-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","83","","","","0"
"2015-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2015-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2015-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5704","","","","0"
"2015-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","120","","","","0"
"2015-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2015-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2015-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5661","","","","0"
"2016-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","173","","","","0"
"2016-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2016-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2016-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5614","","","","0"
"2016-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","235","","","","0"
"2016-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2016-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2016-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5534","","","","0"
"2016-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","309","","","","0"
"2016-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2016-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2016-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5421","","","","0"
"2016-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","394","","","","0"
"2016-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2016-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2016-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5276","","","","0"
"2017-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","498","","","","0"
"2017-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2017-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2017-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","5097","","","","0"
"2017-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","572","","","","0"
"2017-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2017-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2017-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4963","","","","0"
"2017-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","621","","","","0"
"2017-07","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2017-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2017-07","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4874","","","","0"
"2017-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","645","","","","0"
"2017-10","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2017-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2017-10","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4829","","","","0"
"2018-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","600","","","","0"
"2018-01","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2018-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
"2018-01","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Non-medical use","Dollars","81","millions","6","v1001849100","1.1.2.2","4890","","","","0"
"2018-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Medical use","Dollars","81","millions","6","v1001849097","1.1.1.1","595","","","","0"
"2018-04","Canada","2016A000011124","Household final consumption expenditure","Licensed source","Non-medical use","Dollars","81","millions","6","v1001849098","1.1.1.2","0","","","","0"
"2018-04","Canada","2016A000011124","Household final consumption expenditure","Unlicensed source","Medical use","Dollars","81","millions","6","v1001849099","1.1.2.1","0","","","","0"
